Open Date,metro_name,EV Level2 EVSE Num,EV DC Fast Count,totalnum
2018-09,"Houston-The Woodlands, TX",7.0,3.0,10.0
2018-09,"Huntsville-Decatur-Albertville, AL",2.0,0.0,2.0
2018-09,"Jacksonville-St. Marys-Palatka, FL-GA",2.0,0.0,2.0
2018-09,"Kansas City-Overland Park-Kansas City, MO-KS",3.0,0.0,3.0
2018-09,"Lafayette-Opelousas-Morgan City, LA",5.0,0.0,5.0
2018-09,"Las Vegas-Henderson, NV-AZ",5.0,0.0,5.0
2018-09,"Lexington-Fayette--Richmond--Frankfort, KY",1.0,0.0,1.0
2018-09,"Los Angeles-Long Beach, CA",90.0,0.0,90.0
2018-09,"Madison-Janesville-Beloit, WI",2.0,0.0,2.0
2018-09,"Memphis-Forrest City, TN-MS-AR",6.0,0.0,6.0
2018-09,"Miami-Fort Lauderdale-Port St. Lucie, FL",14.0,1.0,15.0
2018-09,"Minneapolis-St. Paul, MN-WI",2.0,0.0,2.0
2018-09,"Mobile-Daphne-Fairhope, AL",17.0,0.0,17.0
2018-09,"Modesto-Merced, CA",3.0,0.0,3.0
2018-09,"Nashville-Davidson--Murfreesboro, TN",2.0,0.0,2.0
2018-09,"New Orleans-Metairie-Hammond, LA-MS",2.0,0.0,2.0
2018-09,"New York-Newark, NY-NJ-CT-PA",6.0,0.0,6.0
2018-09,"Oklahoma City-Shawnee, OK",6.0,2.0,8.0
2018-09,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",4.0,0.0,4.0
2018-09,"Portland-Vancouver-Salem, OR-WA",2.0,0.0,2.0
2018-09,"Raleigh-Durham-Chapel Hill, NC",2.0,0.0,2.0
2018-09,"Rochester-Batavia-Seneca Falls, NY",2.0,0.0,2.0
2018-09,"Sacramento-Roseville, CA",6.0,0.0,6.0
2018-09,"Salt Lake City-Provo-Orem, UT",2.0,0.0,2.0
2018-09,"San Jose-San Francisco-Oakland, CA",20.0,0.0,20.0
2018-09,"Seattle-Tacoma, WA",9.0,1.0,10.0
2018-09,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",0.0,1.0,1.0
2018-09,"Springfield-Jacksonville-Lincoln, IL",0.0,4.0,4.0
2018-09,"Tallahassee-Bainbridge, FL-GA",1.0,0.0,1.0
2018-09,"Tulsa-Muskogee-Bartlesville, OK",1.0,0.0,1.0
2018-09,"Virginia Beach-Norfolk, VA-NC",4.0,0.0,4.0
2018-09,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",47.0,0.0,47.0
2018-10,"Asheville-Brevard, NC",2.0,0.0,2.0
2018-10,"Atlanta--Athens-Clarke County--Sandy Springs, GA",3.0,0.0,3.0
2018-10,"Bend-Redmond-Prineville, OR",9.0,0.0,9.0
2018-10,"Bloomsburg-Berwick-Sunbury, PA",0.0,4.0,4.0
2018-10,"Boise City-Mountain Home-Ontario, ID-OR",3.0,0.0,3.0
2018-10,"Boston-Worcester-Providence, MA-RI-NH-CT",24.0,0.0,24.0
2018-10,"Buffalo-Cheektowaga, NY",2.0,0.0,2.0
2018-10,"Cedar Rapids-Iowa City, IA",2.0,0.0,2.0
2018-10,"Chattanooga-Cleveland-Dalton, TN-GA-AL",1.0,0.0,1.0
2018-10,"Dallas-Fort Worth, TX-OK",2.0,0.0,2.0
2018-10,"Dayton-Springfield-Sidney, OH",2.0,0.0,2.0
2018-10,"Denver-Aurora, CO",6.0,0.0,6.0
2018-10,"Detroit-Warren-Ann Arbor, MI",11.0,3.0,14.0
2018-10,"Edwards-Glenwood Springs, CO",2.0,0.0,2.0
2018-10,"Fort Wayne-Huntington-Auburn, IN",13.0,1.0,14.0
2018-10,"Grand Rapids-Wyoming-Muskegon, MI",2.0,2.0,4.0
2018-10,"Hartford-West Hartford, CT",2.0,0.0,2.0
2018-10,"Houston-The Woodlands, TX",7.0,0.0,7.0
2018-10,"Ithaca-Cortland, NY",2.0,0.0,2.0
2018-10,"Kalamazoo-Battle Creek-Portage, MI",0.0,1.0,1.0
2018-10,"Lima-Van Wert-Celina, OH",1.0,0.0,1.0
2018-10,"Los Angeles-Long Beach, CA",41.0,5.0,46.0
2018-10,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",2.0,0.0,2.0
2018-10,"Macon-Bibb County--Warner Robins, GA",2.0,0.0,2.0
2018-10,"Medford-Grants Pass, OR",8.0,0.0,8.0
2018-10,"Miami-Fort Lauderdale-Port St. Lucie, FL",29.0,0.0,29.0
2018-10,"Milwaukee-Racine-Waukesha, WI",1.0,0.0,1.0
2018-10,"Minneapolis-St. Paul, MN-WI",2.0,0.0,2.0
2018-10,"Nashville-Davidson--Murfreesboro, TN",7.0,0.0,7.0
2018-10,"New York-Newark, NY-NJ-CT-PA",3.0,0.0,3.0
2018-10,"Orlando-Deltona-Daytona Beach, FL",2.0,0.0,2.0
2018-10,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",2.0,0.0,2.0
2018-10,"Pittsburgh-New Castle-Weirton, PA-OH-WV",11.0,0.0,11.0
2018-10,"Portland-Vancouver-Salem, OR-WA",82.0,0.0,82.0
2018-10,"Raleigh-Durham-Chapel Hill, NC",2.0,0.0,2.0
2018-10,"Reno-Carson City-Fernley, NV",2.0,0.0,2.0
2018-10,"Sacramento-Roseville, CA",10.0,0.0,10.0
2018-10,"Salt Lake City-Provo-Orem, UT",3.0,0.0,3.0
2018-10,"San Jose-San Francisco-Oakland, CA",27.0,75.0,102.0
2018-10,"Seattle-Tacoma, WA",22.0,9.0,31.0
2018-10,"South Bend-Elkhart-Mishawaka, IN-MI",12.0,0.0,12.0
2018-10,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",6.0,0.0,6.0
2018-10,"Tallahassee-Bainbridge, FL-GA",4.0,0.0,4.0
2018-10,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",17.0,7.0,24.0
2018-11,"Albany-Schenectady, NY",21.0,0.0,21.0
2018-11,"Albuquerque-Santa Fe-Las Vegas, NM",3.0,0.0,3.0
2018-11,"Appleton-Oshkosh-Neenah, WI",7.0,0.0,7.0
2018-11,"Asheville-Brevard, NC",1.0,0.0,1.0
2018-11,"Atlanta--Athens-Clarke County--Sandy Springs, GA",112.0,1.0,113.0
2018-11,"Birmingham-Hoover-Talladega, AL",18.0,0.0,18.0
2018-11,"Bloomington-Bedford, IN",3.0,0.0,3.0
2018-11,"Boise City-Mountain Home-Ontario, ID-OR",2.0,0.0,2.0
2018-11,"Boston-Worcester-Providence, MA-RI-NH-CT",50.0,0.0,50.0
2018-11,"Bowling Green-Glasgow, KY",3.0,4.0,7.0
2018-11,"Buffalo-Cheektowaga, NY",16.0,0.0,16.0
2018-11,"Cape Coral-Fort Myers-Naples, FL",20.0,0.0,20.0
2018-11,"Cedar Rapids-Iowa City, IA",6.0,0.0,6.0
2018-11,"Charlotte-Concord, NC-SC",37.0,0.0,37.0
2018-11,"Chattanooga-Cleveland-Dalton, TN-GA-AL",11.0,0.0,11.0
2018-11,"Chicago-Naperville, IL-IN-WI",54.0,0.0,54.0
2018-11,"Cincinnati-Wilmington-Maysville, OH-KY-IN",20.0,0.0,20.0
2018-11,"Cleveland-Akron-Canton, OH",34.0,0.0,34.0
2018-11,"Columbia-Orangeburg-Newberry, SC",6.0,0.0,6.0
2018-11,"Columbus-Auburn-Opelika, GA-AL",11.0,0.0,11.0
2018-11,"Columbus-Marion-Zanesville, OH",22.0,0.0,22.0
2018-11,"Corpus Christi-Kingsville-Alice, TX",7.0,0.0,7.0
2018-11,"Dallas-Fort Worth, TX-OK",56.0,0.0,56.0
2018-11,"Dayton-Springfield-Sidney, OH",10.0,0.0,10.0
2018-11,"Denver-Aurora, CO",107.0,0.0,107.0
2018-11,"Des Moines-Ames-West Des Moines, IA",8.0,0.0,8.0
2018-11,"Detroit-Warren-Ann Arbor, MI",5.0,0.0,5.0
2018-11,"Edwards-Glenwood Springs, CO",10.0,0.0,10.0
2018-11,"El Paso-Las Cruces, TX-NM",5.0,0.0,5.0
2018-11,"Elmira-Corning, NY",21.0,0.0,21.0
2018-11,"Fargo-Wahpeton, ND-MN",2.0,1.0,3.0
2018-11,"Fresno-Madera, CA",13.0,0.0,13.0
2018-11,"Green Bay-Shawano, WI",5.0,0.0,5.0
2018-11,"Greensboro--Winston-Salem--High Point, NC",12.0,0.0,12.0
2018-11,"Greenville-Spartanburg-Anderson, SC",12.0,0.0,12.0
2018-11,"Harrisonburg-Staunton-Waynesboro, VA",10.0,0.0,10.0
2018-11,"Hartford-West Hartford, CT",5.0,0.0,5.0
2018-11,"Hot Springs-Malvern, AR",22.0,0.0,22.0
2018-11,"Houston-The Woodlands, TX",80.0,0.0,80.0
2018-11,"Huntsville-Decatur-Albertville, AL",11.0,0.0,11.0
2018-11,"Indianapolis-Carmel-Muncie, IN",52.0,0.0,52.0
2018-11,"Ithaca-Cortland, NY",5.0,0.0,5.0
2018-11,"Jackson-Brownsville, TN",3.0,0.0,3.0
2018-11,"Jackson-Vicksburg-Brookhaven, MS",24.0,0.0,24.0
2018-11,"Jacksonville-St. Marys-Palatka, FL-GA",44.0,0.0,44.0
2018-11,"Kalamazoo-Battle Creek-Portage, MI",2.0,0.0,2.0
2018-11,"Kansas City-Overland Park-Kansas City, MO-KS",14.0,0.0,14.0
2018-11,"Lafayette-West Lafayette-Frankfort, IN",9.0,0.0,9.0
2018-11,"Lake Charles-Jennings, LA",3.0,0.0,3.0
2018-11,"Lansing-East Lansing-Owosso, MI",2.0,0.0,2.0
2018-11,"Las Vegas-Henderson, NV-AZ",27.0,0.0,27.0
2018-11,"Lexington-Fayette--Richmond--Frankfort, KY",6.0,0.0,6.0
2018-11,"Lincoln-Beatrice, NE",2.0,0.0,2.0
2018-11,"Little Rock-North Little Rock, AR",83.0,0.0,83.0
2018-11,"Longview-Marshall, TX",8.0,0.0,8.0
2018-11,"Los Angeles-Long Beach, CA",166.0,0.0,166.0
2018-11,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",33.0,0.0,33.0
2018-11,"Macon-Bibb County--Warner Robins, GA",25.0,0.0,25.0
2018-11,"Madison-Janesville-Beloit, WI",4.0,0.0,4.0
2018-11,"Mankato-New Ulm-North Mankato, MN",7.0,0.0,7.0
2018-11,"McAllen-Edinburg, TX",3.0,0.0,3.0
2018-11,"Memphis-Forrest City, TN-MS-AR",9.0,0.0,9.0
2018-11,"Miami-Fort Lauderdale-Port St. Lucie, FL",161.0,0.0,161.0
2018-11,"Milwaukee-Racine-Waukesha, WI",21.0,0.0,21.0
2018-11,"Minneapolis-St. Paul, MN-WI",106.0,1.0,107.0
2018-11,"Mobile-Daphne-Fairhope, AL",3.0,0.0,3.0
2018-11,"Modesto-Merced, CA",4.0,0.0,4.0
2018-11,"Monroe-Ruston-Bastrop, LA",8.0,0.0,8.0
2018-11,"Myrtle Beach-Conway, SC-NC",5.0,0.0,5.0
2018-11,"Nashville-Davidson--Murfreesboro, TN",43.0,0.0,43.0
2018-11,"New Orleans-Metairie-Hammond, LA-MS",28.0,0.0,28.0
2018-11,"New York-Newark, NY-NJ-CT-PA",313.0,0.0,313.0
2018-11,"North Port-Sarasota, FL",11.0,0.0,11.0
2018-11,"Oklahoma City-Shawnee, OK",15.0,0.0,15.0
2018-11,"Omaha-Council Bluffs-Fremont, NE-IA",6.0,0.0,6.0
2018-11,"Orlando-Deltona-Daytona Beach, FL",41.0,0.0,41.0
2018-11,"Parkersburg-Marietta-Vienna, WV-OH",7.0,0.0,7.0
2018-11,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",17.0,0.0,17.0
2018-11,"Pittsburgh-New Castle-Weirton, PA-OH-WV",9.0,0.0,9.0
2018-11,"Portland-Lewiston-South Portland, ME",24.0,0.0,24.0
2018-11,"Portland-Vancouver-Salem, OR-WA",9.0,0.0,9.0
2018-11,"Raleigh-Durham-Chapel Hill, NC",15.0,0.0,15.0
2018-11,"Rapid City-Spearfish, SD",2.0,0.0,2.0
2018-11,"Reno-Carson City-Fernley, NV",29.0,0.0,29.0
2018-11,"Rochester-Austin, MN",10.0,0.0,10.0
2018-11,"Rochester-Batavia-Seneca Falls, NY",37.0,0.0,37.0
2018-11,"Rockford-Freeport-Rochelle, IL",13.0,0.0,13.0
2018-11,"Sacramento-Roseville, CA",19.0,0.0,19.0
2018-11,"Salt Lake City-Provo-Orem, UT",41.0,0.0,41.0
2018-11,"San Jose-San Francisco-Oakland, CA",231.0,0.0,231.0
2018-11,"Savannah-Hinesville-Statesboro, GA",29.0,0.0,29.0
2018-11,"Seattle-Tacoma, WA",36.0,0.0,36.0
2018-11,"Springfield-Branson, MO",7.0,0.0,7.0
2018-11,"St. Louis-St. Charles-Farmington, MO-IL",6.0,0.0,6.0
2018-11,"State College-DuBois, PA",3.0,0.0,3.0
2018-11,"Steamboat Springs-Craig, CO",12.0,0.0,12.0
2018-11,"Syracuse-Auburn, NY",5.0,0.0,5.0
2018-11,"Tucson-Nogales, AZ",10.0,0.0,10.0
2018-11,"Tulsa-Muskogee-Bartlesville, OK",15.0,0.0,15.0
2018-11,"Tyler-Jacksonville, TX",2.0,0.0,2.0
2018-11,"Virginia Beach-Norfolk, VA-NC",22.0,0.0,22.0
2018-11,"Visalia-Porterville-Hanford, CA",6.0,0.0,6.0
2018-11,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",123.0,0.0,123.0
2018-12,"Appleton-Oshkosh-Neenah, WI",1.0,0.0,1.0
2018-12,"Atlanta--Athens-Clarke County--Sandy Springs, GA",12.0,16.0,28.0
2018-12,"Birmingham-Hoover-Talladega, AL",14.0,0.0,14.0
2018-12,"Boise City-Mountain Home-Ontario, ID-OR",2.0,0.0,2.0
2018-12,"Boston-Worcester-Providence, MA-RI-NH-CT",13.0,10.0,23.0
2018-12,"Buffalo-Cheektowaga, NY",0.0,8.0,8.0
2018-12,"Charlotte-Concord, NC-SC",1.0,0.0,1.0
2018-12,"Chicago-Naperville, IL-IN-WI",13.0,10.0,23.0
2018-12,"Cincinnati-Wilmington-Maysville, OH-KY-IN",4.0,10.0,14.0
2018-12,"Cleveland-Akron-Canton, OH",1.0,0.0,1.0
2018-12,"Columbia-Orangeburg-Newberry, SC",1.0,0.0,1.0
2018-12,"Columbus-Marion-Zanesville, OH",2.0,10.0,12.0
2018-12,"Dallas-Fort Worth, TX-OK",3.0,16.0,19.0
2018-12,"Denver-Aurora, CO",4.0,0.0,4.0
2018-12,"Eau Claire-Menomonie, WI",2.0,0.0,2.0
2018-12,"Fresno-Madera, CA",7.0,0.0,7.0
2018-12,"Greenville-Washington, NC",2.0,0.0,2.0
2018-12,"Harrisburg-York-Lebanon, PA",1.0,8.0,9.0
2018-12,"Harrisonburg-Staunton-Waynesboro, VA",3.0,0.0,3.0
2018-12,"Hartford-West Hartford, CT",2.0,0.0,2.0
2018-12,"Houston-The Woodlands, TX",12.0,0.0,12.0
2018-12,"Indianapolis-Carmel-Muncie, IN",4.0,0.0,4.0
2018-12,"Jacksonville-St. Marys-Palatka, FL-GA",0.0,18.0,18.0
2018-12,"Kansas City-Overland Park-Kansas City, MO-KS",4.0,8.0,12.0
2018-12,"Lansing-East Lansing-Owosso, MI",1.0,1.0,2.0
2018-12,"Little Rock-North Little Rock, AR",1.0,0.0,1.0
2018-12,"Los Angeles-Long Beach, CA",79.0,58.0,137.0
2018-12,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",2.0,0.0,2.0
2018-12,"Macon-Bibb County--Warner Robins, GA",0.0,10.0,10.0
2018-12,"Madison-Janesville-Beloit, WI",2.0,0.0,2.0
2018-12,"McAllen-Edinburg, TX",1.0,0.0,1.0
2018-12,"Medford-Grants Pass, OR",3.0,1.0,4.0
2018-12,"Miami-Fort Lauderdale-Port St. Lucie, FL",24.0,8.0,32.0
2018-12,"Nashville-Davidson--Murfreesboro, TN",2.0,0.0,2.0
2018-12,"New York-Newark, NY-NJ-CT-PA",52.0,32.0,84.0
2018-12,"North Port-Sarasota, FL",2.0,0.0,2.0
2018-12,"Omaha-Council Bluffs-Fremont, NE-IA",0.0,8.0,8.0
2018-12,"Orlando-Deltona-Daytona Beach, FL",5.0,0.0,5.0
2018-12,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",16.0,26.0,42.0
2018-12,"Portland-Vancouver-Salem, OR-WA",9.0,1.0,10.0
2018-12,"Pueblo-Cañon City, CO",1.0,0.0,1.0
2018-12,"Salt Lake City-Provo-Orem, UT",2.0,0.0,2.0
2018-12,"San Jose-San Francisco-Oakland, CA",46.0,70.0,116.0
2018-12,"Seattle-Tacoma, WA",34.0,0.0,34.0
2018-12,"South Bend-Elkhart-Mishawaka, IN-MI",1.0,0.0,1.0
2018-12,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",2.0,0.0,2.0
2018-12,"Springfield-Greenfield Town, MA",2.0,0.0,2.0
2018-12,"Springfield-Jacksonville-Lincoln, IL",1.0,0.0,1.0
2018-12,"St. Louis-St. Charles-Farmington, MO-IL",4.0,0.0,4.0
2018-12,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",37.0,27.0,64.0
2019-01,"Albany-Schenectady, NY",5.0,1.0,6.0
2019-01,"Asheville-Brevard, NC",4.0,0.0,4.0
2019-01,"Atlanta--Athens-Clarke County--Sandy Springs, GA",12.0,0.0,12.0
2019-01,"Boise City-Mountain Home-Ontario, ID-OR",0.0,4.0,4.0
2019-01,"Boston-Worcester-Providence, MA-RI-NH-CT",22.0,0.0,22.0
2019-01,"Buffalo-Cheektowaga, NY",2.0,0.0,2.0
2019-01,"Charlotte-Concord, NC-SC",25.0,0.0,25.0
2019-01,"Chicago-Naperville, IL-IN-WI",11.0,0.0,11.0
2019-01,"Columbia-Orangeburg-Newberry, SC",2.0,0.0,2.0
2019-01,"Columbus-Marion-Zanesville, OH",12.0,0.0,12.0
2019-01,"Dallas-Fort Worth, TX-OK",17.0,0.0,17.0
2019-01,"Denver-Aurora, CO",10.0,0.0,10.0
2019-01,"Detroit-Warren-Ann Arbor, MI",6.0,0.0,6.0
2019-01,"Elmira-Corning, NY",0.0,1.0,1.0
2019-01,"Fresno-Madera, CA",4.0,0.0,4.0
2019-01,"Greensboro--Winston-Salem--High Point, NC",6.0,0.0,6.0
2019-01,"Harrisonburg-Staunton-Waynesboro, VA",1.0,0.0,1.0
2019-01,"Hartford-West Hartford, CT",2.0,0.0,2.0
2019-01,"Indianapolis-Carmel-Muncie, IN",6.0,0.0,6.0
2019-01,"Ithaca-Cortland, NY",2.0,1.0,3.0
2019-01,"Kansas City-Overland Park-Kansas City, MO-KS",8.0,0.0,8.0
2019-01,"Las Vegas-Henderson, NV-AZ",1.0,0.0,1.0
2019-01,"Los Angeles-Long Beach, CA",32.0,5.0,37.0
2019-01,"Madison-Janesville-Beloit, WI",4.0,0.0,4.0
2019-01,"Miami-Fort Lauderdale-Port St. Lucie, FL",18.0,0.0,18.0
2019-01,"Minneapolis-St. Paul, MN-WI",4.0,0.0,4.0
2019-01,"Mobile-Daphne-Fairhope, AL",1.0,0.0,1.0
2019-01,"Nashville-Davidson--Murfreesboro, TN",2.0,0.0,2.0
2019-01,"New Orleans-Metairie-Hammond, LA-MS",1.0,0.0,1.0
2019-01,"New York-Newark, NY-NJ-CT-PA",23.0,0.0,23.0
2019-01,"Omaha-Council Bluffs-Fremont, NE-IA",2.0,0.0,2.0
2019-01,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",9.0,0.0,9.0
2019-01,"Portland-Lewiston-South Portland, ME",4.0,0.0,4.0
2019-01,"Portland-Vancouver-Salem, OR-WA",38.0,6.0,44.0
2019-01,"Pueblo-Cañon City, CO",1.0,0.0,1.0
2019-01,"Raleigh-Durham-Chapel Hill, NC",7.0,0.0,7.0
2019-01,"Reno-Carson City-Fernley, NV",5.0,0.0,5.0
2019-01,"Sacramento-Roseville, CA",9.0,0.0,9.0
2019-01,"Salt Lake City-Provo-Orem, UT",8.0,0.0,8.0
2019-01,"San Jose-San Francisco-Oakland, CA",23.0,0.0,23.0
2019-01,"Seattle-Tacoma, WA",12.0,4.0,16.0
2019-01,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",4.0,0.0,4.0
2019-01,"St. Louis-St. Charles-Farmington, MO-IL",4.0,0.0,4.0
2019-01,"Tulsa-Muskogee-Bartlesville, OK",4.0,0.0,4.0
2019-01,"Virginia Beach-Norfolk, VA-NC",2.0,0.0,2.0
2019-01,"Visalia-Porterville-Hanford, CA",4.0,0.0,4.0
2019-01,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",46.0,1.0,47.0
2019-02,"Albany-Schenectady, NY",2.0,0.0,2.0
2019-02,"Albuquerque-Santa Fe-Las Vegas, NM",0.0,1.0,1.0
2019-02,"Amarillo-Borger, TX",0.0,4.0,4.0
2019-02,"Atlanta--Athens-Clarke County--Sandy Springs, GA",8.0,0.0,8.0
2019-02,"Boston-Worcester-Providence, MA-RI-NH-CT",24.0,0.0,24.0
2019-02,"Cape Coral-Fort Myers-Naples, FL",6.0,0.0,6.0
2019-02,"Charlotte-Concord, NC-SC",4.0,0.0,4.0
2019-02,"Chicago-Naperville, IL-IN-WI",37.0,0.0,37.0
2019-02,"Cincinnati-Wilmington-Maysville, OH-KY-IN",1.0,0.0,1.0
2019-02,"Columbus-Auburn-Opelika, GA-AL",2.0,0.0,2.0
2019-02,"Columbus-Marion-Zanesville, OH",21.0,10.0,31.0
2019-02,"Denver-Aurora, CO",7.0,0.0,7.0
2019-02,"Des Moines-Ames-West Des Moines, IA",0.0,6.0,6.0
2019-02,"Detroit-Warren-Ann Arbor, MI",2.0,0.0,2.0
2019-02,"Fayetteville-Lumberton-Laurinburg, NC",1.0,0.0,1.0
2019-02,"Grand Rapids-Wyoming-Muskegon, MI",2.0,0.0,2.0
2019-02,"Hartford-West Hartford, CT",2.0,0.0,2.0
2019-02,"Houston-The Woodlands, TX",4.0,1.0,5.0
2019-02,"Idaho Falls-Rexburg-Blackfoot, ID",0.0,4.0,4.0
2019-02,"Indianapolis-Carmel-Muncie, IN",2.0,0.0,2.0
2019-02,"Jacksonville-St. Marys-Palatka, FL-GA",3.0,0.0,3.0
2019-02,"Kansas City-Overland Park-Kansas City, MO-KS",2.0,0.0,2.0
2019-02,"Knoxville-Morristown-Sevierville, TN",1.0,0.0,1.0
2019-02,"Lansing-East Lansing-Owosso, MI",6.0,0.0,6.0
2019-02,"Las Vegas-Henderson, NV-AZ",2.0,0.0,2.0
2019-02,"Lexington-Fayette--Richmond--Frankfort, KY",2.0,0.0,2.0
2019-02,"Los Angeles-Long Beach, CA",148.0,12.0,160.0
2019-02,"Madison-Janesville-Beloit, WI",2.0,0.0,2.0
2019-02,"Memphis-Forrest City, TN-MS-AR",24.0,0.0,24.0
2019-02,"Miami-Fort Lauderdale-Port St. Lucie, FL",17.0,0.0,17.0
2019-02,"Minneapolis-St. Paul, MN-WI",6.0,0.0,6.0
2019-02,"Mobile-Daphne-Fairhope, AL",1.0,0.0,1.0
2019-02,"Modesto-Merced, CA",4.0,0.0,4.0
2019-02,"Nashville-Davidson--Murfreesboro, TN",4.0,0.0,4.0
2019-02,"New York-Newark, NY-NJ-CT-PA",0.0,8.0,8.0
2019-02,"North Port-Sarasota, FL",2.0,0.0,2.0
2019-02,"Omaha-Council Bluffs-Fremont, NE-IA",4.0,0.0,4.0
2019-02,"Orlando-Deltona-Daytona Beach, FL",8.0,14.0,22.0
2019-02,"Pensacola-Ferry Pass, FL-AL",2.0,0.0,2.0
2019-02,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",1.0,0.0,1.0
2019-02,"Portland-Vancouver-Salem, OR-WA",6.0,0.0,6.0
2019-02,"Raleigh-Durham-Chapel Hill, NC",17.0,0.0,17.0
2019-02,"Rochester-Batavia-Seneca Falls, NY",6.0,0.0,6.0
2019-02,"Sacramento-Roseville, CA",0.0,4.0,4.0
2019-02,"Salt Lake City-Provo-Orem, UT",4.0,0.0,4.0
2019-02,"San Jose-San Francisco-Oakland, CA",186.0,10.0,196.0
2019-02,"Seattle-Tacoma, WA",46.0,0.0,46.0
2019-02,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",0.0,8.0,8.0
2019-02,"Springfield-Greenfield Town, MA",2.0,0.0,2.0
2019-02,"Visalia-Porterville-Hanford, CA",14.0,0.0,14.0
2019-02,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",58.0,12.0,70.0
2019-03,"Albany-Schenectady, NY",39.0,0.0,39.0
2019-03,"Appleton-Oshkosh-Neenah, WI",0.0,6.0,6.0
2019-03,"Atlanta--Athens-Clarke County--Sandy Springs, GA",68.0,16.0,84.0
2019-03,"Birmingham-Hoover-Talladega, AL",5.0,0.0,5.0
2019-03,"Bloomington-Pontiac, IL",0.0,8.0,8.0
2019-03,"Boston-Worcester-Providence, MA-RI-NH-CT",8.0,8.0,16.0
2019-03,"Bowling Green-Glasgow, KY",2.0,8.0,10.0
2019-03,"Brownsville-Harlingen-Raymondville, TX",5.0,0.0,5.0
2019-03,"Charlotte-Concord, NC-SC",12.0,0.0,12.0
2019-03,"Chattanooga-Cleveland-Dalton, TN-GA-AL",2.0,0.0,2.0
2019-03,"Chicago-Naperville, IL-IN-WI",24.0,10.0,34.0
2019-03,"Cleveland-Akron-Canton, OH",6.0,0.0,6.0
2019-03,"Columbia-Orangeburg-Newberry, SC",2.0,0.0,2.0
2019-03,"Columbus-Marion-Zanesville, OH",14.0,0.0,14.0
2019-03,"Corpus Christi-Kingsville-Alice, TX",6.0,8.0,14.0
2019-03,"Dallas-Fort Worth, TX-OK",10.0,0.0,10.0
2019-03,"Denver-Aurora, CO",11.0,0.0,11.0
2019-03,"Detroit-Warren-Ann Arbor, MI",2.0,0.0,2.0
2019-03,"Fort Wayne-Huntington-Auburn, IN",3.0,0.0,3.0
2019-03,"Fresno-Madera, CA",10.0,0.0,10.0
2019-03,"Gainesville-Lake City, FL",3.0,6.0,9.0
2019-03,"Grand Rapids-Wyoming-Muskegon, MI",11.0,4.0,15.0
2019-03,"Greensboro--Winston-Salem--High Point, NC",2.0,0.0,2.0
2019-03,"Harrisburg-York-Lebanon, PA",2.0,0.0,2.0
2019-03,"Harrisonburg-Staunton-Waynesboro, VA",0.0,8.0,8.0
2019-03,"Houston-The Woodlands, TX",14.0,17.0,31.0
2019-03,"Indianapolis-Carmel-Muncie, IN",6.0,0.0,6.0
2019-03,"Jacksonville-St. Marys-Palatka, FL-GA",9.0,0.0,9.0
2019-03,"Kalamazoo-Battle Creek-Portage, MI",0.0,8.0,8.0
2019-03,"Kansas City-Overland Park-Kansas City, MO-KS",4.0,0.0,4.0
2019-03,"Las Vegas-Henderson, NV-AZ",4.0,0.0,4.0
2019-03,"Los Angeles-Long Beach, CA",47.0,56.0,103.0
2019-03,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",2.0,0.0,2.0
2019-03,"Lubbock-Levelland, TX",4.0,0.0,4.0
2019-03,"Madison-Janesville-Beloit, WI",2.0,0.0,2.0
2019-03,"Manhattan-Junction City, KS",2.0,0.0,2.0
2019-03,"Memphis-Forrest City, TN-MS-AR",5.0,0.0,5.0
2019-03,"Miami-Fort Lauderdale-Port St. Lucie, FL",28.0,27.0,55.0
2019-03,"Minneapolis-St. Paul, MN-WI",6.0,8.0,14.0
2019-03,"Mobile-Daphne-Fairhope, AL",2.0,0.0,2.0
2019-03,"Modesto-Merced, CA",0.0,12.0,12.0
2019-03,"Nashville-Davidson--Murfreesboro, TN",3.0,0.0,3.0
2019-03,"New York-Newark, NY-NJ-CT-PA",94.0,36.0,130.0
2019-03,"North Port-Sarasota, FL",2.0,0.0,2.0
2019-03,"Oklahoma City-Shawnee, OK",2.0,8.0,10.0
